bowler,total_batter_runs_conceded_mean,total_runs_from_relevant_extras_mean,total_total_runs_conceded_mean,total_taken_from_relevant_wickets_mean,powerplay_batter_runs_conceded_mean,powerplay_runs_from_relevant_extras_mean,powerplay_total_runs_conceded_mean,powerplay_taken_from_relevant_wickets_mean,non_powerplay_batter_runs_conceded_mean,non_powerplay_runs_from_relevant_extras_mean,non_powerplay_total_runs_conceded_mean,non_powerplay_taken_from_relevant_wickets_mean
6a1f6e13,0.6458333333333334,0.16666666666666666,0.8125,0.041666666666666664,,,,,0.6458333333333334,0.16666666666666666,0.8125,0.041666666666666664
6a26221c,1.3146067415730338,0.05337078651685393,1.3735955056179776,0.03651685393258427,1.2333333333333334,0.10833333333333334,1.3416666666666666,0.016666666666666666,1.3559322033898304,0.025423728813559324,1.3898305084745763,0.046610169491525424
6a3de477,0.8235294117647058,0.35294117647058826,1.1764705882352942,0.0,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.0,1.1818181818181819,0.18181818181818182,1.3636363636363635,0.0
6a434bd3,0.8885824600110315,0.05239933811362383,0.9740761169332598,0.04798676227247656,0.8319169027384324,0.04060434372049103,0.8970727101038716,0.04060434372049103,0.9681697612732095,0.06896551724137931,1.0822281167108754,0.058355437665782495
6a532414,1.0526315789473684,0.05263157894736842,1.105263157894737,0.0,,,,,1.0526315789473684,0.05263157894736842,1.105263157894737,0.0
6a63c29c,0.7812061711079944,0.03506311360448808,0.8387096774193549,0.06030855539971949,0.6455696202531646,0.012658227848101266,0.6708860759493671,0.06329113924050633,0.7981072555205048,0.03785488958990536,0.8596214511041009,0.05993690851735016
6a685375,1.1484375,0.0078125,1.1875,0.0546875,1.3333333333333333,0.0,1.3333333333333333,0.0,1.1181818181818182,0.00909090909090909,1.1636363636363636,0.06363636363636363
6a71ba3a,1.6734693877551021,0.02040816326530612,1.7142857142857142,0.04081632653061224,2.3333333333333335,0.0,2.3333333333333335,0.0,1.5813953488372092,0.023255813953488372,1.627906976744186,0.046511627906976744
6a88d66d,0.8488372093023255,0.06976744186046512,0.9186046511627907,0.046511627906976744,0.8125,0.078125,0.890625,0.046875,0.9545454545454546,0.045454545454545456,1.0,0.045454545454545456
6a97c7a4,1.3492063492063493,0.047619047619047616,1.3968253968253967,0.06349206349206349,,,,,1.3492063492063493,0.047619047619047616,1.3968253968253967,0.06349206349206349
6a986c7c,0.8125,0.25,1.0625,0.0,,,,,0.8125,0.25,1.0625,0.0
6ab0658d,1.3076923076923077,0.07692307692307693,1.4615384615384615,0.07692307692307693,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,1.8571428571428572,0.14285714285714285,2.0,0.0
6ab99b17,0.5966386554621849,0.12605042016806722,0.7563025210084033,0.07563025210084033,,,,,0.5966386554621849,0.12605042016806722,0.7563025210084033,0.07563025210084033
6ad2d5f7,0.9834710743801653,0.04338842975206612,1.03099173553719,0.04338842975206612,1.1366906474820144,0.10071942446043165,1.2446043165467626,0.02877697841726619,0.9217391304347826,0.020289855072463767,0.9449275362318841,0.04927536231884058
6ad7d184,2.111111111111111,0.1111111111111111,2.2222222222222223,0.037037037037037035,2.4285714285714284,0.14285714285714285,2.5714285714285716,0.0,2.0,0.1,2.1,0.05
6adabee6,1.31,0.09,1.44,0.07,1.0,0.19444444444444445,1.2777777777777777,0.0,1.484375,0.03125,1.53125,0.109375
6adf9347,1.3958333333333333,0.0,1.4375,0.020833333333333332,2.8333333333333335,0.0,2.9166666666666665,0.0,0.9166666666666666,0.0,0.9444444444444444,0.027777777777777776
6af3f1e6,1.4107142857142858,0.03571428571428571,1.4464285714285714,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.38,0.04,1.42,0.0
6b0c3a20,1.2040816326530612,0.02040816326530612,1.2448979591836735,0.061224489795918366,0.5833333333333334,0.0,0.5833333333333334,0.16666666666666666,1.4054054054054055,0.02702702702702703,1.4594594594594594,0.02702702702702703
6b19d823,1.0,0.02564102564102564,1.0555555555555556,0.06837606837606838,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.14285714285714285,1.0176211453744493,0.022026431718061675,1.0704845814977975,0.06607929515418502
6b25ef46,1.0505050505050506,0.0707070707070707,1.1515151515151516,0.04040404040404041,2.8333333333333335,0.0,2.8333333333333335,0.0,0.9354838709677419,0.07526881720430108,1.043010752688172,0.043010752688172046
6b4593ee,1.0,0.045454545454545456,1.0568181818181819,0.07954545454545454,,,,,1.0,0.045454545454545456,1.0568181818181819,0.07954545454545454
6b46ce43,1.0047846889952152,0.0430622009569378,1.055023923444976,0.05502392344497608,0.98,0.07333333333333333,1.0666666666666667,0.04,1.0186567164179106,0.026119402985074626,1.0485074626865671,0.06343283582089553
6b4817d9,0.505,0.135,0.665,0.025,0.3333333333333333,0.10784313725490197,0.46078431372549017,0.0392156862745098,0.6836734693877551,0.16326530612244897,0.8775510204081632,0.01020408163265306
6b64e7a3,0.7972972972972973,0.02702702702702703,0.8378378378378378,0.0945945945945946,,,,,0.7972972972972973,0.02702702702702703,0.8378378378378378,0.0945945945945946
6b75c2b1,2.433333333333333,0.0,2.433333333333333,0.03333333333333333,3.6666666666666665,0.0,3.6666666666666665,0.0,2.125,0.0,2.125,0.041666666666666664
6b7f9d9d,1.1666666666666667,0.0,1.1666666666666667,0.0,1.1666666666666667,0.0,1.1666666666666667,0.0,,,,
6b8eb6e5,1.1917808219178083,0.1232876712328767,1.3424657534246576,0.0319634703196347,0.958041958041958,0.13286713286713286,1.118881118881119,0.013986013986013986,1.631578947368421,0.10526315789473684,1.763157894736842,0.06578947368421052
6b96bebf,1.18,0.18,1.36,0.06,,,,,1.18,0.18,1.36,0.06
6b9eb501,1.0442477876106195,0.061946902654867256,1.1283185840707965,0.061946902654867256,0.8928571428571429,0.09523809523809523,1.0357142857142858,0.05952380952380952,1.1338028169014085,0.04225352112676056,1.1830985915492958,0.06338028169014084
6bb7a785,0.8163265306122449,0.04081632653061224,0.8724489795918368,0.02040816326530612,0.639344262295082,0.01639344262295082,0.6557377049180327,0.0,0.8962962962962963,0.05185185185185185,0.9703703703703703,0.02962962962962963
6bcefc6e,0.48484848484848486,0.09090909090909091,0.5757575757575758,0.12121212121212122,,,,,0.48484848484848486,0.09090909090909091,0.5757575757575758,0.12121212121212122
6bd0d89e,1.25,0.0,1.2916666666666667,0.041666666666666664,,,,,1.25,0.0,1.2916666666666667,0.041666666666666664
6bebf334,1.0342857142857143,0.06285714285714286,1.1142857142857143,0.04,0.8205128205128205,0.1794871794871795,1.0,0.0,1.0955882352941178,0.029411764705882353,1.1470588235294117,0.051470588235294115
6bf40416,1.75,0.0,1.75,0.0,,,,,1.75,0.0,1.75,0.0
6bfa638b,1.3243243243243243,0.02702702702702703,1.3513513513513513,0.02702702702702703,1.5,0.03333333333333333,1.5333333333333334,0.03333333333333333,0.5714285714285714,0.0,0.5714285714285714,0.0
6c19c6e5,1.8333333333333333,0.0,1.8333333333333333,0.0,,,,,1.8333333333333333,0.0,1.8333333333333333,0.0
6c3aef71,1.0395550061804697,0.030284301606922127,1.0784919653893696,0.0550061804697157,0.831858407079646,0.061946902654867256,0.9026548672566371,0.048672566371681415,1.0732758620689655,0.02514367816091954,1.1070402298850575,0.05603448275862069
6c54bd7a,0.34146341463414637,0.24390243902439024,0.5934959349593496,0.04878048780487805,0.45161290322580644,0.22580645161290322,0.6774193548387096,0.0967741935483871,0.30434782608695654,0.25,0.5652173913043478,0.03260869565217391
6c6591ab,1.031496062992126,0.007874015748031496,1.062992125984252,0.07874015748031496,0.6666666666666666,0.0,0.6666666666666666,0.08333333333333333,1.0695652173913044,0.008695652173913044,1.1043478260869566,0.0782608695652174
6c6d83ef,1.4285714285714286,0.14285714285714285,2.142857142857143,0.0,,,,,1.4285714285714286,0.14285714285714285,2.142857142857143,0.0
6c724896,0.5333333333333333,0.3,0.8333333333333334,0.06666666666666667,,,,,0.5333333333333333,0.3,0.8333333333333334,0.06666666666666667
6c75310b,1.3095238095238095,0.0,1.3333333333333333,0.09523809523809523,0.7777777777777778,0.0,0.7777777777777778,0.2222222222222222,1.7083333333333333,0.0,1.75,0.0
6c8904c8,0.6046511627906976,0.017889087656529516,0.631484794275492,0.055456171735241505,0.5091743119266054,0.013761467889908258,0.5229357798165137,0.045871559633027525,0.6656891495601173,0.020527859237536656,0.7008797653958945,0.06158357771260997
6caae2dc,1.596774193548387,0.12903225806451613,1.7983870967741935,0.03225806451612903,4.166666666666667,0.0,4.166666666666667,0.0,1.4661016949152543,0.13559322033898305,1.6779661016949152,0.03389830508474576
6cc4d322,1.0338461538461539,0.08615384615384615,1.1446153846153846,0.04,0.9050632911392406,0.12658227848101267,1.0316455696202531,0.04430379746835443,1.155688622754491,0.04790419161676647,1.251497005988024,0.03592814371257485
6cd3a166,2.1666666666666665,0.0,2.1666666666666665,0.0,,,,,2.1666666666666665,0.0,2.1666666666666665,0.0
6cd74704,0.8695652173913043,0.21739130434782608,1.1304347826086956,0.08695652173913043,0.8333333333333334,0.6666666666666666,1.5,0.0,0.8823529411764706,0.058823529411764705,1.0,0.11764705882352941
6cedad99,1.0868544600938967,0.03051643192488263,1.1408450704225352,0.056338028169014086,1.1283422459893049,0.026737967914438502,1.1711229946524064,0.0481283422459893,1.0543933054393306,0.03347280334728033,1.1171548117154813,0.06276150627615062
6ceec40d,1.1272727272727272,0.14545454545454545,1.2727272727272727,0.03636363636363636,,,,,1.1272727272727272,0.14545454545454545,1.2727272727272727,0.03636363636363636
6cf75582,1.0483870967741935,0.08064516129032258,1.153225806451613,0.03225806451612903,0.9595959595959596,0.09090909090909091,1.0808080808080809,0.04040404040404041,1.4,0.04,1.44,0.0
6d36cb93,1.0104166666666667,0.14583333333333334,1.1770833333333333,0.0625,0.8333333333333334,0.3,1.1666666666666667,0.03333333333333333,1.0909090909090908,0.07575757575757576,1.1818181818181819,0.07575757575757576
6d48df01,0.8823529411764706,0.08403361344537816,0.9915966386554622,0.037815126050420166,0.6976744186046512,0.09302325581395349,0.7906976744186046,0.023255813953488372,0.9868421052631579,0.07894736842105263,1.105263157894737,0.046052631578947366
6d5983d4,0.6346153846153846,0.028846153846153848,0.6634615384615384,0.09615384615384616,,,,,0.6346153846153846,0.028846153846153848,0.6634615384615384,0.09615384615384616
6d5bdc43,1.58,0.05,1.64,0.03,1.7222222222222223,0.2777777777777778,2.0,0.0,1.548780487804878,0.0,1.5609756097560976,0.036585365853658534
6d6f52fc,0.5227272727272727,0.09090909090909091,0.6818181818181818,0.045454545454545456,,,,,0.5227272727272727,0.09090909090909091,0.6818181818181818,0.045454545454545456
6d76bc23,1.090702947845805,0.023809523809523808,1.126984126984127,0.03854875283446712,1.6666666666666667,0.0,1.6666666666666667,0.0,1.08675799086758,0.023972602739726026,1.1232876712328768,0.03881278538812785
6d9238ac,0.8571428571428571,0.14285714285714285,1.0,0.0,,,,,0.8571428571428571,0.14285714285714285,1.0,0.0
6d972d02,0.6476608187134503,0.06871345029239766,0.7353801169590644,0.04532163742690058,0.6032482598607889,0.06264501160092807,0.6867749419953596,0.037122969837587005,0.7233201581027668,0.07905138339920949,0.8181818181818182,0.05928853754940711
6daf5e8c,1.5476190476190477,0.023809523809523808,1.7142857142857142,0.0,1.6666666666666667,0.0,1.7222222222222223,0.0,1.4583333333333333,0.041666666666666664,1.7083333333333333,0.0
6dba59e0,1.1004098360655739,0.0471311475409836,1.1577868852459017,0.0860655737704918,0.9256756756756757,0.060810810810810814,1.0,0.08445945945945946,1.3697916666666667,0.026041666666666668,1.4010416666666667,0.08854166666666667
6dd8b88c,1.3983739837398375,0.024390243902439025,1.4227642276422765,0.04065040650406504,,,,,1.3983739837398375,0.024390243902439025,1.4227642276422765,0.04065040650406504
6de4e430,1.1355748373101953,0.06832971800433839,1.229934924078091,0.06290672451193059,1.0516795865633075,0.11369509043927649,1.1705426356589148,0.04392764857881137,1.1962616822429906,0.03551401869158879,1.2728971962616822,0.07663551401869159
6de51a8e,1.231958762886598,0.07731958762886598,1.3195876288659794,0.03608247422680412,1.3666666666666667,0.16666666666666666,1.5333333333333334,0.0,1.2073170731707317,0.06097560975609756,1.2804878048780488,0.042682926829268296
6df697a9,0.9368421052631579,0.035526315789473684,0.9921052631578947,0.039473684210526314,0.8322368421052632,0.03289473684210526,0.8881578947368421,0.029605263157894735,1.006578947368421,0.03728070175438596,1.0614035087719298,0.046052631578947366
6e161a33,1.8333333333333333,0.0,1.8333333333333333,0.0,1.8333333333333333,0.0,1.8333333333333333,0.0,,,,
6e28e586,1.0917874396135265,0.04830917874396135,1.1674718196457328,0.057971014492753624,1.083916083916084,0.07692307692307693,1.1748251748251748,0.04195804195804196,1.094142259414226,0.0397489539748954,1.1652719665271967,0.06276150627615062
6e3f5a5c,1.0179267342166796,0.06703039750584568,1.1293842556508185,0.05222135619641465,0.8721910112359551,0.05196629213483146,0.9634831460674157,0.05196629213483146,1.1996497373029773,0.08581436077057793,1.3362521891418564,0.05253940455341506
6e60a792,0.820580474934037,0.036939313984168866,0.8680738786279684,0.036939313984168866,0.8672985781990521,0.04265402843601896,0.9146919431279621,0.018957345971563982,0.7619047619047619,0.02976190476190476,0.8095238095238095,0.05952380952380952
6e60bbe2,0.5266903914590747,0.03558718861209965,0.5747330960854092,0.060498220640569395,0.45979899497487436,0.032663316582914576,0.507537688442211,0.052763819095477386,0.6890243902439024,0.042682926829268296,0.7378048780487805,0.07926829268292683
6e61adb8,1.31,0.04,1.41,0.03,1.3571428571428572,0.023809523809523808,1.4047619047619047,0.047619047619047616,1.2758620689655173,0.05172413793103448,1.4137931034482758,0.017241379310344827
6e8b586a,1.5384615384615385,0.07692307692307693,1.6153846153846154,0.0,1.0,0.16666666666666666,1.1666666666666667,0.0,2.0,0.0,2.0,0.0
6e991bd4,1.0685714285714285,0.08571428571428572,1.1828571428571428,0.06285714285714286,0.8198198198198198,0.09009009009009009,0.9279279279279279,0.036036036036036036,1.5,0.078125,1.625,0.109375
6ebf4d4e,0.5945945945945946,0.02702702702702703,0.6216216216216216,0.02702702702702703,,,,,0.5945945945945946,0.02702702702702703,0.6216216216216216,0.02702702702702703
6ec13131,1.3434343434343434,0.04040404040404041,1.3838383838383839,0.06060606060606061,2.8333333333333335,0.0,2.8333333333333335,0.0,1.2473118279569892,0.043010752688172046,1.2903225806451613,0.06451612903225806
6edd8b10,0.7429718875502008,0.04819277108433735,0.8232931726907631,0.04417670682730924,0.7426900584795322,0.03508771929824561,0.7777777777777778,0.03508771929824561,0.7435897435897436,0.07692307692307693,0.9230769230769231,0.0641025641025641
6ee11109,0.8666666666666667,0.005555555555555556,0.9222222222222223,0.022222222222222223,0.9444444444444444,0.0,0.9444444444444444,0.0,0.8580246913580247,0.006172839506172839,0.9197530864197531,0.024691358024691357
6eea0b32,1.3191489361702127,0.07446808510638298,1.398936170212766,0.03723404255319149,1.7333333333333334,0.23333333333333334,1.9666666666666666,0.0,1.240506329113924,0.04430379746835443,1.2911392405063291,0.04430379746835443
6f02fe2a,1.6,0.06,1.66,0.06,,,,,1.6,0.06,1.66,0.06
6f14ddcb,1.88,0.04,2.04,0.0,,,,,1.88,0.04,2.04,0.0
6f17c546,0.8,0.16,0.96,0.08,,,,,0.8,0.16,0.96,0.08
6f37931c,0.7647058823529411,0.4117647058823529,1.2352941176470589,0.058823529411764705,0.6666666666666666,0.6666666666666666,1.4444444444444444,0.0,0.875,0.125,1.0,0.125
6f79d514,0.9523809523809523,0.14285714285714285,1.0952380952380953,0.047619047619047616,1.0,0.16666666666666666,1.1666666666666667,0.05555555555555555,0.6666666666666666,0.0,0.6666666666666666,0.0
6fd0c8e1,0.16666666666666666,0.0,0.16666666666666666,0.0,,,,,0.16666666666666666,0.0,0.16666666666666666,0.0
6fd40892,0.7357512953367875,0.18134715025906736,0.927461139896373,0.04145077720207254,0.88,0.18,1.1,0.02,0.6853146853146853,0.18181818181818182,0.8671328671328671,0.04895104895104895
7027d12f,0.7128099173553719,0.09710743801652892,0.8326446280991735,0.03925619834710744,0.7717391304347826,0.14130434782608695,0.9347826086956522,0.0,0.6989795918367347,0.08673469387755102,0.8086734693877551,0.04846938775510204
7044cd2e,2.0,0.0,2.0,0.0,,,,,2.0,0.0,2.0,0.0
70456281,1.492537313432836,0.04477611940298507,1.626865671641791,0.05970149253731343,1.25,0.05555555555555555,1.4444444444444444,0.05555555555555555,1.7741935483870968,0.03225806451612903,1.8387096774193548,0.06451612903225806
704e0160,1.144736842105263,0.07456140350877193,1.2280701754385965,0.039473684210526314,1.0355871886120998,0.07829181494661921,1.1174377224199288,0.03914590747330961,1.32,0.06857142857142857,1.4057142857142857,0.04
705489eb,0.75,0.020114942528735632,0.7816091954022989,0.05747126436781609,0.7368421052631579,0.0,0.7456140350877193,0.03508771929824561,0.7564102564102564,0.029914529914529916,0.7991452991452992,0.06837606837606838
705b8c5c,0.8972602739726028,0.0547945205479452,0.9863013698630136,0.0410958904109589,0.9166666666666666,0.05,1.05,0.05,0.8837209302325582,0.05813953488372093,0.9418604651162791,0.03488372093023256
70722cc7,0.4326241134751773,0.15602836879432624,0.6028368794326241,0.03546099290780142,0.5384615384615384,0.1794871794871795,0.7435897435897436,0.02564102564102564,0.30158730158730157,0.12698412698412698,0.42857142857142855,0.047619047619047616
709525fc,2.0714285714285716,0.14285714285714285,2.2142857142857144,0.0,,,,,2.0714285714285716,0.14285714285714285,2.2142857142857144,0.0
709cb7f0,1.0,0.0,1.0,0.3333333333333333,,,,,1.0,0.0,1.0,0.3333333333333333
70a9f746,0.4444444444444444,0.06666666666666667,0.5111111111111111,0.08888888888888889,,,,,0.4444444444444444,0.06666666666666667,0.5111111111111111,0.08888888888888889
70bab30b,0.8146718146718147,0.05791505791505792,0.8725868725868726,0.03474903474903475,0.6071428571428571,0.05357142857142857,0.6607142857142857,0.017857142857142856,0.8719211822660099,0.059113300492610835,0.9310344827586207,0.03940886699507389
70ced7f2,0.9534883720930233,0.023255813953488372,0.9883720930232558,0.05813953488372093,0.9666666666666667,0.03333333333333333,1.0333333333333334,0.06666666666666667,0.9464285714285714,0.017857142857142856,0.9642857142857143,0.05357142857142857
70d57519,1.490909090909091,0.03636363636363636,1.5454545454545454,0.10909090909090909,1.5333333333333334,0.06666666666666667,1.6,0.03333333333333333,1.44,0.0,1.48,0.2
70e1b3a8,1.4464285714285714,0.03571428571428571,1.5,0.03571428571428571,1.5,0.0,1.5833333333333333,0.0,1.4318181818181819,0.045454545454545456,1.4772727272727273,0.045454545454545456
70f2f922,1.2857142857142858,0.14285714285714285,1.4285714285714286,0.0,,,,,1.2857142857142858,0.14285714285714285,1.4285714285714286,0.0
711249d1,0.9166666666666666,0.0,0.9166666666666666,0.0,,,,,0.9166666666666666,0.0,0.9166666666666666,0.0
711c82b5,0.5853658536585366,0.0975609756097561,0.6829268292682927,0.06097560975609756,0.4090909090909091,0.09090909090909091,0.5,0.09090909090909091,0.65,0.1,0.75,0.05
711e73ac,1.1958762886597938,0.07216494845360824,1.3608247422680413,0.010309278350515464,0.8333333333333334,0.16666666666666666,1.0,0.0,1.2197802197802199,0.06593406593406594,1.3846153846153846,0.01098901098901099
7132a1a6,1.0606060606060606,0.15151515151515152,1.2727272727272727,0.0,1.0,0.1111111111111111,1.2222222222222223,0.0,1.1333333333333333,0.2,1.3333333333333333,0.0
7143efc1,1.6111111111111112,0.0,1.6111111111111112,0.05555555555555555,1.8333333333333333,0.0,1.8333333333333333,0.16666666666666666,1.5,0.0,1.5,0.0
7147f314,1.1014492753623188,0.028985507246376812,1.1304347826086956,0.08695652173913043,,,,,1.1014492753623188,0.028985507246376812,1.1304347826086956,0.08695652173913043
7163637f,0.6695278969957081,0.13304721030042918,0.8497854077253219,0.04721030042918455,0.8863636363636364,0.19318181818181818,1.1136363636363635,0.022727272727272728,0.5379310344827586,0.09655172413793103,0.6896551724137931,0.06206896551724138
716bd716,1.25,0.25,1.5,0.125,,,,,1.25,0.25,1.5,0.125
716bf559,1.056047197640118,0.02654867256637168,1.1238938053097345,0.04129793510324484,0.9365994236311239,0.020172910662824207,0.9798270893371758,0.02881844380403458,1.1812688821752266,0.03323262839879154,1.2749244712990937,0.054380664652567974
7195065a,1.1578947368421053,0.14285714285714285,1.300751879699248,0.007518796992481203,1.0,0.42857142857142855,1.4285714285714286,0.0,1.1666666666666667,0.12698412698412698,1.2936507936507937,0.007936507936507936
71ad618b,1.9444444444444444,0.0,1.9444444444444444,0.05555555555555555,,,,,1.9444444444444444,0.0,1.9444444444444444,0.05555555555555555
71b1e668,0.5581395348837209,0.11627906976744186,0.6744186046511628,0.023255813953488372,,,,,0.5581395348837209,0.11627906976744186,0.6744186046511628,0.023255813953488372
71d6fd2c,0.4878048780487805,0.14634146341463414,0.7073170731707317,0.024390243902439025,0.5066666666666667,0.16,0.7466666666666667,0.013333333333333334,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
71eb9780,0.9416058394160584,0.18248175182481752,1.1313868613138687,0.014598540145985401,0.8611111111111112,0.25,1.1111111111111112,0.0,0.9702970297029703,0.15841584158415842,1.1386138613861385,0.019801980198019802
71ee8c8d,0.7666666666666667,0.12222222222222222,0.9,0.022222222222222223,0.5517241379310345,0.20689655172413793,0.7586206896551724,0.034482758620689655,0.8688524590163934,0.08196721311475409,0.9672131147540983,0.01639344262295082
71fa64d6,0.9520661157024793,0.024793388429752067,0.9884297520661157,0.05785123966942149,0.9191374663072777,0.029649595687331536,0.9568733153638814,0.04582210242587601,1.0042735042735043,0.017094017094017096,1.0384615384615385,0.07692307692307693
7213d757,0.8263888888888888,0.0625,0.8958333333333334,0.034722222222222224,0.7014925373134329,0.07462686567164178,0.7761194029850746,0.029850746268656716,0.935064935064935,0.05194805194805195,1.0,0.03896103896103896
72166006,0.8701298701298701,0.025974025974025976,0.9025974025974026,0.045454545454545456,0.5,0.0,0.5,0.16666666666666666,0.8851351351351351,0.02702702702702703,0.918918918918919,0.04054054054054054
72253b87,1.1201079622132253,0.0310391363022942,1.1929824561403508,0.044534412955465584,1.0556660039761432,0.015904572564612324,1.1153081510934393,0.02982107355864811,1.2563025210084033,0.06302521008403361,1.3571428571428572,0.07563025210084033
72275237,1.02,0.04,1.08,0.02,,,,,1.02,0.04,1.08,0.02
7239a365,1.0238095238095237,0.023809523809523808,1.0555555555555556,0.05555555555555555,1.1904761904761905,0.0,1.1904761904761905,0.047619047619047616,0.9404761904761905,0.03571428571428571,0.9880952380952381,0.05952380952380952
7239b60d,1.2972972972972974,0.02702702702702703,1.364864864864865,0.05405405405405406,1.6111111111111112,0.05555555555555555,1.6666666666666667,0.1111111111111111,1.1964285714285714,0.017857142857142856,1.2678571428571428,0.03571428571428571
723f9bee,0.41228070175438597,0.2719298245614035,0.6842105263157895,0.02631578947368421,0.3157894736842105,0.3157894736842105,0.631578947368421,0.0,0.4605263157894737,0.25,0.7105263157894737,0.039473684210526314
725c73f2,1.345679012345679,0.037037037037037035,1.382716049382716,0.037037037037037035,,,,,1.345679012345679,0.037037037037037035,1.382716049382716,0.037037037037037035
7267e3cd,1.094240837696335,0.027923211169284468,1.155322862129145,0.04712041884816754,1.4,0.15,1.55,0.05,1.0831826401446654,0.023508137432188065,1.1410488245931283,0.04701627486437613
72861603,2.0384615384615383,0.15384615384615385,2.3076923076923075,0.0,,,,,2.0384615384615383,0.15384615384615385,2.3076923076923075,0.0
7298db76,0.9310344827586207,0.06206896551724138,1.0405172413793105,0.04913793103448276,0.774468085106383,0.07234042553191489,0.8921985815602836,0.05531914893617021,1.1736263736263737,0.046153846153846156,1.2703296703296703,0.03956043956043956
729c5ab5,0.9069767441860465,0.046511627906976744,0.9534883720930233,0.06976744186046512,,,,,0.9069767441860465,0.046511627906976744,0.9534883720930233,0.06976744186046512
72a025a0,0.49122807017543857,0.07017543859649122,0.5614035087719298,0.10526315789473684,,,,,0.49122807017543857,0.07017543859649122,0.5614035087719298,0.10526315789473684
72b7ed1e,1.1143911439114391,0.03690036900369004,1.1623616236162362,0.04059040590405904,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,1.1412213740458015,0.03816793893129771,1.1908396946564885,0.03816793893129771
72de0105,0.689873417721519,0.03164556962025317,0.7278481012658228,0.0759493670886076,1.0416666666666667,0.041666666666666664,1.0833333333333333,0.08333333333333333,0.6268656716417911,0.029850746268656716,0.664179104477612,0.07462686567164178
72e60730,1.0287907869481765,0.011516314779270634,1.0575815738963532,0.06525911708253358,0.9523809523809523,0.023809523809523808,1.0,0.023809523809523808,1.0354906054279749,0.010438413361169102,1.0626304801670146,0.06889352818371608
72eada4c,0.826625386996904,0.09907120743034056,0.9380804953560371,0.04643962848297214,0.8571428571428571,0.15037593984962405,1.0225563909774436,0.045112781954887216,0.8052631578947368,0.06315789473684211,0.8789473684210526,0.04736842105263158
732c038e,1.1388888888888888,0.0,1.1388888888888888,0.041666666666666664,,,,,1.1388888888888888,0.0,1.1388888888888888,0.041666666666666664
732c9016,0.9821428571428571,0.03571428571428571,1.0178571428571428,0.03571428571428571,0.9166666666666666,0.041666666666666664,0.9583333333333334,0.041666666666666664,1.375,0.0,1.375,0.0
732ce0c2,0.8888888888888888,0.0,0.8888888888888888,0.07407407407407407,,,,,0.8888888888888888,0.0,0.8888888888888888,0.07407407407407407
734cded2,1.44,0.04,1.48,0.0,,,,,1.44,0.04,1.48,0.0
736123bb,0.9368421052631579,0.021052631578947368,1.063157894736842,0.06315789473684211,0.625,0.020833333333333332,0.8125,0.0625,1.2553191489361701,0.02127659574468085,1.3191489361702127,0.06382978723404255
7370ca3d,0.8846153846153846,0.11538461538461539,1.0384615384615385,0.038461538461538464,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.75,0.05,0.85,0.05
7391f160,1.0824742268041236,0.01718213058419244,1.1065292096219932,0.03436426116838488,0.8260869565217391,0.028985507246376812,0.8695652173913043,0.014492753623188406,1.162162162162162,0.013513513513513514,1.1801801801801801,0.04054054054054054
73ad96ed,0.8,0.011111111111111112,0.8111111111111111,0.05555555555555555,0.4166666666666667,0.0,0.4166666666666667,0.0,0.8589743589743589,0.01282051282051282,0.8717948717948718,0.0641025641025641
73c18486,1.3689320388349515,0.10679611650485436,1.5145631067961165,0.0,1.2666666666666666,0.1,1.4111111111111112,0.0,2.076923076923077,0.15384615384615385,2.230769230769231,0.0
73d19a42,0.76,0.21333333333333335,0.9733333333333334,0.08,1.1428571428571428,0.14285714285714285,1.2857142857142858,0.07142857142857142,0.6721311475409836,0.22950819672131148,0.9016393442622951,0.08196721311475409
73db1940,0.7697841726618705,0.050359712230215826,0.8201438848920863,0.050359712230215826,,,,,0.7697841726618705,0.050359712230215826,0.8201438848920863,0.050359712230215826
73df1fe8,0.8448275862068966,0.08620689655172414,0.9310344827586207,0.034482758620689655,,,,,0.8448275862068966,0.08620689655172414,0.9310344827586207,0.034482758620689655
73ff4720,0.5846153846153846,0.046153846153846156,0.6307692307692307,0.041025641025641026,0.42857142857142855,0.023809523809523808,0.4523809523809524,0.047619047619047616,0.6274509803921569,0.05228758169934641,0.6797385620915033,0.0392156862745098
740742ef,1.619047619047619,0.015873015873015872,1.6825396825396826,0.015873015873015872,,,,,1.619047619047619,0.015873015873015872,1.6825396825396826,0.015873015873015872
740a5494,1.5,0.0,1.5416666666666667,0.041666666666666664,,,,,1.5,0.0,1.5416666666666667,0.041666666666666664
74234d66,1.92,0.04,1.96,0.04,,,,,1.92,0.04,1.96,0.04
7429c452,1.68,0.04,1.72,0.08,,,,,1.68,0.04,1.72,0.08
74571ec4,1.0084745762711864,0.0423728813559322,1.0677966101694916,0.06779661016949153,0.9404761904761905,0.03571428571428571,1.0,0.07142857142857142,1.1764705882352942,0.058823529411764705,1.2352941176470589,0.058823529411764705
