batter,total_runs_batter_mean,total_high_scoring_hit_mean,total_total_mean,total_is_wicket_mean,powerplay_runs_batter_mean,powerplay_high_scoring_hit_mean,powerplay_total_mean,powerplay_is_wicket_mean,non_powerplay_runs_batter_mean,non_powerplay_high_scoring_hit_mean,non_powerplay_total_mean,non_powerplay_is_wicket_mean
664ad13f,0.35714285714285715,0.02857142857142857,0.4714285714285714,0.05714285714285714,0.4,0.0,0.6,0.2,0.35384615384615387,0.03076923076923077,0.46153846153846156,0.046153846153846156
6657b319,0.802158273381295,0.0764388489208633,0.8884892086330936,0.02697841726618705,0.681265206812652,0.0705596107055961,0.7664233576642335,0.0170316301703163,0.8730385164051355,0.07988587731811697,0.9600570613409415,0.03281027104136947
6667067e,1.316008316008316,0.1864171864171864,1.4144144144144144,0.04851004851004851,1.2815533980582525,0.20064724919093851,1.3948220064724919,0.0372168284789644,1.3418181818181818,0.17575757575757575,1.4290909090909092,0.05696969696969697
66a7f213,0.8518518518518519,0.08641975308641975,0.9506172839506173,0.04938271604938271,,,,,0.8518518518518519,0.08641975308641975,0.9506172839506173,0.04938271604938271
66b30f71,0.9166666666666666,0.041666666666666664,0.9583333333333334,0.041666666666666664,,,,,0.9166666666666666,0.041666666666666664,0.9583333333333334,0.041666666666666664
66c1accf,0.8220640569395018,0.08896797153024912,0.8861209964412812,0.03914590747330961,0.7950310559006211,0.09937888198757763,0.84472049689441,0.037267080745341616,0.8583333333333333,0.075,0.9416666666666667,0.041666666666666664
66d258e2,0.3076923076923077,0.019230769230769232,0.34615384615384615,0.09615384615384616,0.3076923076923077,0.019230769230769232,0.34615384615384615,0.09615384615384616,,,,
66e189ac,0.6907216494845361,0.08247422680412371,0.9587628865979382,0.030927835051546393,0.6486486486486487,0.10810810810810811,0.972972972972973,0.05405405405405406,0.7166666666666667,0.06666666666666667,0.95,0.016666666666666666
6709b2de,0.7111111111111111,0.037037037037037035,0.7777777777777778,0.0962962962962963,0.08333333333333333,0.0,0.25,0.08333333333333333,0.7723577235772358,0.04065040650406504,0.8292682926829268,0.0975609756097561
6727fb4d,0.9554140127388535,0.1337579617834395,1.0063694267515924,0.08280254777070063,0.9405940594059405,0.13861386138613863,1.0,0.07920792079207921,0.9821428571428571,0.125,1.0178571428571428,0.08928571428571429
672e1aea,0.3125,0.0,0.3125,0.25,0.0,0.0,0.0,0.3333333333333333,0.38461538461538464,0.0,0.38461538461538464,0.23076923076923078
673be48f,1.0526315789473684,0.10526315789473684,1.0921052631578947,0.09210526315789473,,,,,1.0526315789473684,0.10526315789473684,1.0921052631578947,0.09210526315789473
6752c57b,1.2916666666666667,0.16666666666666666,1.4166666666666667,0.125,1.2222222222222223,0.2222222222222222,1.4444444444444444,0.1111111111111111,1.3333333333333333,0.13333333333333333,1.4,0.13333333333333333
6755b6c7,0.0,0.0,0.0,0.5,,,,,0.0,0.0,0.0,0.5
6760153a,0.30434782608695654,0.043478260869565216,0.5217391304347826,0.0,,,,,0.30434782608695654,0.043478260869565216,0.5217391304347826,0.0
6762a445,0.6345029239766082,0.038011695906432746,0.7748538011695907,0.05847953216374269,0.5595238095238095,0.07142857142857142,0.75,0.03571428571428571,0.6589147286821705,0.027131782945736434,0.7829457364341085,0.06589147286821706
6766ca00,1.0994152046783625,0.10526315789473684,1.1900584795321638,0.05263157894736842,0.375,0.041666666666666664,0.4583333333333333,0.041666666666666664,1.1540880503144655,0.11006289308176101,1.2452830188679245,0.05345911949685535
676aeb1b,0.42857142857142855,0.0,0.42857142857142855,0.0,,,,,0.42857142857142855,0.0,0.42857142857142855,0.0
6770bccd,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.5,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857
67721a32,0.6464646464646465,0.06060606060606061,0.7070707070707071,0.04040404040404041,0.5873015873015873,0.06349206349206349,0.6825396825396826,0.047619047619047616,0.75,0.05555555555555555,0.75,0.027777777777777776
6779e840,0.7142857142857143,0.0,0.7857142857142857,0.0,,,,,0.7142857142857143,0.0,0.7857142857142857,0.0
677c18f9,0.5625,0.0625,0.6458333333333334,0.041666666666666664,,,,,0.5625,0.0625,0.6458333333333334,0.041666666666666664
679302a1,0.375,0.0,0.375,0.0,,,,,0.375,0.0,0.375,0.0
6795e49f,0.41379310344827586,0.06896551724137931,0.41379310344827586,0.10344827586206896,0.5625,0.125,0.5625,0.0625,0.23076923076923078,0.0,0.23076923076923078,0.15384615384615385
679af2e2,1.1111111111111112,0.1111111111111111,1.1111111111111112,0.1111111111111111,,,,,1.1111111111111112,0.1111111111111111,1.1111111111111112,0.1111111111111111
67a9fe72,0.9259259259259259,0.1111111111111111,0.9629629629629629,0.037037037037037035,,,,,0.9259259259259259,0.1111111111111111,0.9629629629629629,0.037037037037037035
67ae5a56,1.103225806451613,0.14838709677419354,1.2129032258064516,0.06451612903225806,1.0533333333333332,0.14666666666666667,1.1733333333333333,0.05333333333333334,1.15,0.15,1.25,0.075
67af6f81,0.56,0.04,0.72,0.2,,,,,0.56,0.04,0.72,0.2
67bd483c,0.5647058823529412,0.058823529411764705,0.6470588235294118,0.08235294117647059,0.5909090909090909,0.09090909090909091,0.6818181818181818,0.022727272727272728,0.5365853658536586,0.024390243902439025,0.6097560975609756,0.14634146341463414
67c83213,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
67e36e53,1.441860465116279,0.16279069767441862,1.5348837209302326,0.06976744186046512,,,,,1.441860465116279,0.16279069767441862,1.5348837209302326,0.06976744186046512
67e4248c,0.38235294117647056,0.029411764705882353,0.5882352941176471,0.14705882352941177,0.4482758620689655,0.034482758620689655,0.5862068965517241,0.13793103448275862,0.0,0.0,0.6,0.2
67ec2b09,0.8043478260869565,0.043478260869565216,0.8260869565217391,0.10869565217391304,,,,,0.8043478260869565,0.043478260869565216,0.8260869565217391,0.10869565217391304
67fedcb4,1.1666666666666667,0.16666666666666666,1.4444444444444444,0.16666666666666666,1.2142857142857142,0.21428571428571427,1.5714285714285714,0.14285714285714285,1.0,0.0,1.0,0.25
68019a70,1.1166666666666667,0.1388888888888889,1.1944444444444444,0.06111111111111111,1.098901098901099,0.15384615384615385,1.1538461538461537,0.06593406593406594,1.1348314606741574,0.12359550561797752,1.2359550561797752,0.056179775280898875
681af475,0.5,0.0,1.1,0.0,,,,,0.5,0.0,1.1,0.0
681f522f,0.7710843373493976,0.06325301204819277,0.8704819277108434,0.07228915662650602,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.0,0.7770897832817337,0.06191950464396285,0.8761609907120743,0.07430340557275542
6821ac10,1.15,0.1,1.275,0.075,,,,,1.15,0.1,1.275,0.075
6834d1f2,0.6923076923076923,0.07692307692307693,0.7692307692307693,0.07692307692307693,,,,,0.6923076923076923,0.07692307692307693,0.7692307692307693,0.07692307692307693
68408eff,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.25
6843a783,1.1583577712609971,0.10850439882697947,1.2756598240469208,0.03812316715542522,0.7903225806451613,0.08064516129032258,0.9193548387096774,0.04838709677419355,1.2401433691756272,0.11469534050179211,1.3548387096774193,0.035842293906810034
684d21d7,0.9014084507042254,0.09859154929577464,1.0,0.056338028169014086,0.8717948717948718,0.1282051282051282,0.9743589743589743,0.02564102564102564,0.9375,0.0625,1.03125,0.09375
684dc2da,1.1,0.13333333333333333,1.1,0.06666666666666667,1.0,0.22727272727272727,1.0,0.045454545454545456,1.1578947368421053,0.07894736842105263,1.1578947368421053,0.07894736842105263
686362af,0.5714285714285714,0.03571428571428571,0.5714285714285714,0.14285714285714285,,,,,0.5714285714285714,0.03571428571428571,0.5714285714285714,0.14285714285714285
686b7194,0.8887218045112782,0.0962406015037594,0.9609022556390977,0.031578947368421054,0.71875,0.09895833333333333,0.7864583333333334,0.03125,0.9577167019027484,0.09513742071881606,1.0317124735729386,0.03171247357293869
68832922,0.4883720930232558,0.023255813953488372,0.6511627906976745,0.09302325581395349,0.25,0.0,0.5,0.125,0.5428571428571428,0.02857142857142857,0.6857142857142857,0.08571428571428572
68886c16,0.6521739130434783,0.043478260869565216,0.8405797101449275,0.057971014492753624,0.5142857142857142,0.05714285714285714,0.7428571428571429,0.05714285714285714,0.7941176470588235,0.029411764705882353,0.9411764705882353,0.058823529411764705
6892f9c3,1.3721973094170403,0.17488789237668162,1.4125560538116593,0.04484304932735426,0.6896551724137931,0.06896551724137931,0.7931034482758621,0.06896551724137931,1.4742268041237114,0.19072164948453607,1.5051546391752577,0.041237113402061855
68be5567,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,,,,
68c3f79d,0.75,0.0,0.75,0.0625,,,,,0.75,0.0,0.75,0.0625
68c56d09,1.4411764705882353,0.20588235294117646,1.5294117647058822,0.058823529411764705,,,,,1.4411764705882353,0.20588235294117646,1.5294117647058822,0.058823529411764705
68c9a36f,0.17142857142857143,0.0,0.2571428571428571,0.11428571428571428,,,,,0.17142857142857143,0.0,0.2571428571428571,0.11428571428571428
68ddabdb,0.65625,0.0625,0.90625,0.03125,,,,,0.65625,0.0625,0.90625,0.03125
68e21fb1,1.0048543689320388,0.10679611650485436,1.1650485436893203,0.05825242718446602,1.125,0.1875,1.1875,0.0,0.9947368421052631,0.1,1.1631578947368422,0.06315789473684211
68e7e8d5,1.1764705882352942,0.11764705882352941,1.3529411764705883,0.17647058823529413,1.0,0.0,1.0,0.0,1.1875,0.125,1.375,0.1875
68f24545,0.5822784810126582,0.05063291139240506,0.6455696202531646,0.05063291139240506,0.4,0.0,0.6,0.2,0.5945945945945946,0.05405405405405406,0.6486486486486487,0.04054054054054054
68f500c8,0.95,0.1,1.06,0.06,,,,,0.95,0.1,1.06,0.06
68f7caf9,1.0987654320987654,0.12345679012345678,1.1481481481481481,0.06172839506172839,0.6,0.06666666666666667,0.6,0.0,1.2121212121212122,0.13636363636363635,1.2727272727272727,0.07575757575757576
6900060d,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0
690ae430,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,,,,
6913e38e,1.111764705882353,0.13529411764705881,1.1470588235294117,0.058823529411764705,0.5675675675675675,0.02702702702702703,0.5945945945945946,0.02702702702702703,1.263157894736842,0.16541353383458646,1.300751879699248,0.06766917293233082
692d4cbe,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,,,,,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285
69362253,0.0,0.0,0.0,0.25,,,,,0.0,0.0,0.0,0.25
6949f713,1.1,0.14285714285714285,1.1857142857142857,0.07142857142857142,0.3333333333333333,0.0,0.5,0.0,1.171875,0.15625,1.25,0.078125
6969d364,0.89937106918239,0.1069182389937107,0.9937106918238994,0.050314465408805034,0.5789473684210527,0.02631578947368421,0.7894736842105263,0.05263157894736842,1.0,0.1322314049586777,1.0578512396694215,0.049586776859504134
69762509,1.5584415584415585,0.2077922077922078,1.6753246753246753,0.05194805194805195,1.4864864864864864,0.24324324324324326,1.6216216216216217,0.08108108108108109,1.625,0.175,1.725,0.025
6978bff0,0.782608695652174,0.07246376811594203,0.8260869565217391,0.07246376811594203,,,,,0.782608695652174,0.07246376811594203,0.8260869565217391,0.07246376811594203
69795fcd,0.5,0.07142857142857142,0.5535714285714286,0.14285714285714285,0.5,0.058823529411764705,0.5294117647058824,0.08823529411764706,0.5,0.09090909090909091,0.5909090909090909,0.22727272727272727
697e5758,0.0,0.0,0.2,0.04,,,,,0.0,0.0,0.2,0.04
69950546,0.6961325966850829,0.06629834254143646,0.7845303867403315,0.022099447513812154,0.7083333333333334,0.125,0.8333333333333334,0.0,0.6942675159235668,0.05732484076433121,0.7770700636942676,0.025477707006369428
69997d9d,0.6923076923076923,0.07692307692307693,0.6923076923076923,0.07692307692307693,,,,,0.6923076923076923,0.07692307692307693,0.6923076923076923,0.07692307692307693
69a0b944,1.0,0.125,1.0,0.08333333333333333,,,,,1.0,0.125,1.0,0.08333333333333333
69a9bb78,0.6344086021505376,0.03225806451612903,0.7419354838709677,0.06451612903225806,,,,,0.6344086021505376,0.03225806451612903,0.7419354838709677,0.06451612903225806
69c994e4,0.47619047619047616,0.0,0.47619047619047616,0.14285714285714285,,,,,0.47619047619047616,0.0,0.47619047619047616,0.14285714285714285
69caf2be,0.9933554817275747,0.10963455149501661,1.069767441860465,0.03986710963455149,0.8782608695652174,0.1391304347826087,0.9739130434782609,0.06956521739130435,1.064516129032258,0.0913978494623656,1.1290322580645162,0.021505376344086023
69cbd850,0.5806451612903226,0.03225806451612903,0.7096774193548387,0.0967741935483871,0.8181818181818182,0.09090909090909091,0.8181818181818182,0.0,0.45,0.0,0.65,0.15
69cccff3,0.6,0.0,0.6,0.2,,,,,0.6,0.0,0.6,0.2
69d03465,1.059090909090909,0.11818181818181818,1.1090909090909091,0.1,1.0212765957446808,0.1702127659574468,1.0638297872340425,0.1276595744680851,1.069364161849711,0.10404624277456648,1.1213872832369942,0.09248554913294797
69e23303,0.7647058823529411,0.08823529411764706,0.7941176470588235,0.058823529411764705,,,,,0.7647058823529411,0.08823529411764706,0.7941176470588235,0.058823529411764705
69e53eb3,0.7272727272727273,0.05113636363636364,0.7897727272727273,0.056818181818181816,0.4,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.7577639751552795,0.049689440993788817,0.8198757763975155,0.055900621118012424
69f47625,0.5214007782101168,0.042801556420233464,0.6614785992217899,0.054474708171206226,0.4528301886792453,0.05660377358490566,0.5660377358490566,0.07547169811320754,0.5392156862745098,0.0392156862745098,0.6862745098039216,0.049019607843137254
6a091f62,0.15384615384615385,0.0,0.46153846153846156,0.23076923076923078,,,,,0.15384615384615385,0.0,0.46153846153846156,0.23076923076923078
6a11facf,0.625,0.0,0.625,0.375,,,,,0.625,0.0,0.625,0.375
6a26221c,1.4029227557411275,0.1826722338204593,1.4645093945720251,0.04697286012526096,1.1933534743202416,0.18429003021148035,1.2477341389728096,0.03927492447129909,1.5135566188197767,0.18181818181818182,1.5789473684210527,0.051036682615629984
6a32ef43,0.6435643564356436,0.07920792079207921,0.9702970297029703,0.039603960396039604,1.1666666666666667,0.2222222222222222,1.5,0.1111111111111111,0.5301204819277109,0.04819277108433735,0.8554216867469879,0.024096385542168676
6a3de477,0.5078125,0.03125,0.6875,0.0703125,0.35714285714285715,0.03571428571428571,0.6071428571428571,0.07142857142857142,0.55,0.03,0.71,0.07
6a405883,0.5283018867924528,0.0,0.5849056603773585,0.05660377358490566,0.42857142857142855,0.0,0.42857142857142855,0.0,0.5434782608695652,0.0,0.6086956521739131,0.06521739130434782
6a434bd3,1.1379310344827587,0.11206896551724138,1.1939655172413792,0.06896551724137931,0.5925925925925926,0.037037037037037035,0.6296296296296297,0.1111111111111111,1.17162471395881,0.11670480549199085,1.22883295194508,0.06636155606407322
6a532414,0.7,0.05,0.775,0.05,0.7575757575757576,0.06060606060606061,0.8181818181818182,0.0,0.42857142857142855,0.0,0.5714285714285714,0.2857142857142857
6a63c29c,0.4117647058823529,0.0,0.47058823529411764,0.23529411764705882,,,,,0.4117647058823529,0.0,0.47058823529411764,0.23529411764705882
6a685375,0.6956521739130435,0.08695652173913043,0.8260869565217391,0.17391304347826086,,,,,0.6956521739130435,0.08695652173913043,0.8260869565217391,0.17391304347826086
6a71ba3a,1.4153846153846155,0.21025641025641026,1.4666666666666666,0.041025641025641026,1.2419354838709677,0.1935483870967742,1.3064516129032258,0.036290322580645164,1.7183098591549295,0.23943661971830985,1.7464788732394365,0.04929577464788732
6a7239a7,0.8571428571428571,0.08035714285714286,0.9196428571428571,0.044642857142857144,0.96,0.14,1.02,0.04,0.7741935483870968,0.03225806451612903,0.8387096774193549,0.04838709677419355
6a868271,1.1071428571428572,0.10714285714285714,1.1071428571428572,0.17857142857142858,0.6,0.0,0.6,0.2,1.2173913043478262,0.13043478260869565,1.2173913043478262,0.17391304347826086
6a88d66d,1.875,0.25,1.875,0.25,,,,,1.875,0.25,1.875,0.25
6a97c7a4,1.308139534883721,0.19767441860465115,1.4011627906976745,0.029069767441860465,0.9701492537313433,0.1791044776119403,1.0149253731343284,0.014925373134328358,1.5238095238095237,0.20952380952380953,1.6476190476190475,0.0380952380952381
6a986c7c,0.5,0.125,0.5,0.125,,,,,0.5,0.125,0.5,0.125
6ab0658d,0.425,0.05,0.5,0.075,0.45454545454545453,0.06060606060606061,0.5454545454545454,0.06060606060606061,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
6ab99b17,0.5595238095238095,0.023809523809523808,0.6309523809523809,0.13095238095238096,,,,,0.5595238095238095,0.023809523809523808,0.6309523809523809,0.13095238095238096
6ac4fb9c,1.3333333333333333,0.16666666666666666,1.4333333333333333,0.03333333333333333,1.7142857142857142,0.2857142857142857,1.8571428571428572,0.0,1.0,0.0625,1.0625,0.0625
6ad2d5f7,0.5,0.0,0.5714285714285714,0.07142857142857142,,,,,0.5,0.0,0.5714285714285714,0.07142857142857142
6ad7d184,0.19402985074626866,0.029850746268656716,0.2835820895522388,0.05970149253731343,0.19230769230769232,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.1951219512195122,0.024390243902439025,0.2926829268292683,0.07317073170731707
6adabee6,1.36986301369863,0.1643835616438356,1.5068493150684932,0.0273972602739726,,,,,1.36986301369863,0.1643835616438356,1.5068493150684932,0.0273972602739726
6ae9c751,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0
6af3f1e6,0.65625,0.03125,0.75,0.125,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.6538461538461539,0.038461538461538464,0.7692307692307693,0.11538461538461539
6b0c3a20,1.1,0.1,1.1,0.1,,,,,1.1,0.1,1.1,0.1
6b25ef46,0.9862068965517241,0.1103448275862069,1.110344827586207,0.07586206896551724,0.8709677419354839,0.0967741935483871,0.9354838709677419,0.03225806451612903,1.0175438596491229,0.11403508771929824,1.1578947368421053,0.08771929824561403
6b4593ee,1.118353344768439,0.1269296740994854,1.1869639794168096,0.0686106346483705,1.0718954248366013,0.13725490196078433,1.1437908496732025,0.08169934640522876,1.1696750902527075,0.11552346570397112,1.2346570397111913,0.05415162454873646
6b46ce43,0.7692307692307693,0.07692307692307693,0.7692307692307693,0.11538461538461539,,,,,0.7692307692307693,0.07692307692307693,0.7692307692307693,0.11538461538461539
6b4817d9,0.9120879120879121,0.0989010989010989,1.043956043956044,0.054945054945054944,0.8333333333333334,0.05555555555555555,1.0,0.1111111111111111,0.9315068493150684,0.1095890410958904,1.0547945205479452,0.0410958904109589
6b64e7a3,0.2,0.0,0.6,0.2,,,,,0.2,0.0,0.6,0.2
6b71e6cf,1.1553480475382003,0.13242784380305603,1.2241086587436332,0.03735144312393888,1.039855072463768,0.16304347826086957,1.1340579710144927,0.021739130434782608,1.1906873614190687,0.12305986696230599,1.2516629711751663,0.04212860310421286
6b74c13b,1.3886255924170616,0.17061611374407584,1.5118483412322274,0.08056872037914692,1.1142857142857143,0.17142857142857143,1.3428571428571427,0.11428571428571428,1.4431818181818181,0.17045454545454544,1.5454545454545454,0.07386363636363637
6b75c2b1,1.1604938271604939,0.11522633744855967,1.2263374485596708,0.03909465020576132,0.7076923076923077,0.09230769230769231,0.7846153846153846,0.046153846153846156,1.2304038004750595,0.1187648456057007,1.2945368171021379,0.03800475059382423
6b7f9d9d,0.3333333333333333,0.0,0.4444444444444444,0.1111111111111111,0.5,0.0,0.5,0.25,0.2857142857142857,0.0,0.42857142857142855,0.07142857142857142
6b8eb6e5,1.4285714285714286,0.2857142857142857,1.5714285714285714,0.14285714285714285,,,,,1.4285714285714286,0.2857142857142857,1.5714285714285714,0.14285714285714285
6b96bebf,0.5588235294117647,0.029411764705882353,0.6470588235294118,0.11764705882352941,1.2222222222222223,0.1111111111111111,1.3333333333333333,0.0,0.32,0.0,0.4,0.16
6b9eb501,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,,,,,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333
6bb7a785,1.087248322147651,0.087248322147651,1.1543624161073827,0.040268456375838924,0.6666666666666666,0.0,0.6666666666666666,0.0,1.1048951048951048,0.09090909090909091,1.1748251748251748,0.04195804195804196
6bc04a3e,1.0625,0.13541666666666666,1.0833333333333333,0.07291666666666667,0.9181818181818182,0.12727272727272726,0.9454545454545454,0.07272727272727272,1.2560975609756098,0.14634146341463414,1.2682926829268293,0.07317073170731707
6bd0d89e,0.16666666666666666,0.0,0.4166666666666667,0.16666666666666666,,,,,0.16666666666666666,0.0,0.4166666666666667,0.16666666666666666
6bebf334,0.625,0.07142857142857142,0.7321428571428571,0.09821428571428571,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.0,0.6666666666666666,0.0707070707070707,0.7878787878787878,0.1111111111111111
6bf40416,0.8297872340425532,0.1276595744680851,0.8723404255319149,0.10638297872340426,0.9393939393939394,0.18181818181818182,0.9696969696969697,0.09090909090909091,0.5714285714285714,0.0,0.6428571428571429,0.14285714285714285
6bfa638b,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
6c18c062,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,1.0,0.0
6c19c6e5,1.5905707196029777,0.2655086848635236,1.6699751861042185,0.04466501240694789,1.569811320754717,0.27547169811320754,1.6566037735849057,0.045283018867924525,1.6304347826086956,0.2463768115942029,1.6956521739130435,0.043478260869565216
6c3aef71,0.96,0.06666666666666667,0.9733333333333334,0.2,,,,,0.96,0.06666666666666667,0.9733333333333334,0.2
6c6591ab,1.6666666666666667,0.16666666666666666,1.8333333333333333,0.0,,,,,1.6666666666666667,0.16666666666666666,1.8333333333333333,0.0
6c6d83ef,0.0,0.0,0.0,0.3333333333333333,,,,,0.0,0.0,0.0,0.3333333333333333
6c712276,0.25,0.0,0.375,0.25,,,,,0.25,0.0,0.375,0.25
6c75310b,0.2,0.0,0.4,0.2,,,,,0.2,0.0,0.4,0.2
6c882e9a,1.2741935483870968,0.15524193548387097,1.3387096774193548,0.056451612903225805,1.1756756756756757,0.1891891891891892,1.2162162162162162,0.04054054054054054,1.2914691943127963,0.14928909952606634,1.3601895734597156,0.05924170616113744
6c8904c8,0.2708333333333333,0.0,0.4375,0.041666666666666664,,,,,0.2708333333333333,0.0,0.4375,0.041666666666666664
6caae2dc,1.0777777777777777,0.15185185185185185,1.1925925925925926,0.05555555555555555,0.4375,0.08333333333333333,0.5416666666666666,0.0625,1.2162162162162162,0.16666666666666666,1.3333333333333333,0.05405405405405406
6cc4d322,0.6190476190476191,0.0,0.6666666666666666,0.14285714285714285,,,,,0.6190476190476191,0.0,0.6666666666666666,0.14285714285714285
6cd3a166,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,0.3333333333333333,0.0,0.3333333333333333,0.0
6cd9f191,0.0,0.0,0.0,0.2,,,,,0.0,0.0,0.0,0.2
6ce57e02,0.45,0.0,0.475,0.075,,,,,0.45,0.0,0.475,0.075
6cedad99,0.5,0.0,0.5333333333333333,0.2,0.5,0.0,0.5,0.5,0.5,0.0,0.5357142857142857,0.17857142857142858
6cf75582,0.5230769230769231,0.041025641025641026,0.5846153846153846,0.08205128205128205,0.40458015267175573,0.03816793893129771,0.4732824427480916,0.08396946564885496,0.765625,0.046875,0.8125,0.078125
6d024ce3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
6d2081aa,0.9264705882352942,0.07352941176470588,1.0294117647058822,0.04411764705882353,1.1666666666666667,0.1111111111111111,1.2222222222222223,0.0,0.84,0.06,0.96,0.06
6d24561a,0.9625668449197861,0.13903743315508021,1.0641711229946524,0.0962566844919786,1.0869565217391304,0.18115942028985507,1.1594202898550725,0.07971014492753623,0.6122448979591837,0.02040816326530612,0.7959183673469388,0.14285714285714285
6d27e42d,0.9452054794520548,0.1095890410958904,1.095890410958904,0.04794520547945205,0.9117647058823529,0.11764705882352941,1.1176470588235294,0.029411764705882353,0.9553571428571429,0.10714285714285714,1.0892857142857142,0.05357142857142857
6d2b9724,1.23768115942029,0.1681159420289855,1.3681159420289855,0.034782608695652174,1.1358024691358024,0.1728395061728395,1.271604938271605,0.037037037037037035,1.3278688524590163,0.16393442622950818,1.453551912568306,0.03278688524590164
6d36cb93,1.5081967213114753,0.22950819672131148,1.7868852459016393,0.09836065573770492,1.5,0.24,1.84,0.08,1.5454545454545454,0.18181818181818182,1.5454545454545454,0.18181818181818182
6d440f4b,0.4,0.0,0.4,0.26666666666666666,0.0,0.0,0.0,0.25,0.5454545454545454,0.0,0.5454545454545454,0.2727272727272727
6d48df01,1.06184012066365,0.13273001508295626,1.1236802413273002,0.058823529411764705,1.0903954802259888,0.1497175141242938,1.1694915254237288,0.07627118644067797,1.029126213592233,0.11326860841423948,1.0711974110032363,0.038834951456310676
6d4c2087,0.5555555555555556,0.0,0.7407407407407407,0.1111111111111111,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.7,0.0,0.95,0.1
6d5983d4,0.6666666666666666,0.08888888888888889,0.7333333333333333,0.13333333333333333,0.631578947368421,0.10526315789473684,0.631578947368421,0.10526315789473684,0.6923076923076923,0.07692307692307693,0.8076923076923077,0.15384615384615385
6d5bdc43,0.9701492537313433,0.08955223880597014,1.1044776119402986,0.07462686567164178,,,,,0.9701492537313433,0.08955223880597014,1.1044776119402986,0.07462686567164178
6d5e66b1,1.2380952380952381,0.2857142857142857,1.3333333333333333,0.047619047619047616,1.2195121951219512,0.2926829268292683,1.3170731707317074,0.04878048780487805,2.0,0.0,2.0,0.0
6d6f52fc,0.8648648648648649,0.10810810810810811,0.9459459459459459,0.05405405405405406,0.8888888888888888,0.1111111111111111,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,1.0
6d76bc23,1.034181240063593,0.1136724960254372,1.0834658187599364,0.04133545310015898,0.8793969849246231,0.12562814070351758,0.9045226130653267,0.02512562814070352,1.0632672332389046,0.11142587346553352,1.1170915958451368,0.044381491973559964
6d7ca3e6,0.36363636363636365,0.025974025974025976,0.5194805194805194,0.07792207792207792,0.16666666666666666,0.0,0.5333333333333333,0.03333333333333333,0.48936170212765956,0.0425531914893617,0.5106382978723404,0.10638297872340426
6d8b7ac4,0.8407079646017699,0.08849557522123894,0.8761061946902655,0.04424778761061947,0.9538461538461539,0.15384615384615385,0.9692307692307692,0.015384615384615385,0.6875,0.0,0.75,0.08333333333333333
6d9238ac,0.0,0.0,0.0,0.3333333333333333,,,,,0.0,0.0,0.0,0.3333333333333333
6d972d02,0.5010351966873706,0.024844720496894408,0.6356107660455487,0.045548654244306416,0.41216216216216217,0.006756756756756757,0.5472972972972973,0.02702702702702703,0.5402985074626866,0.03283582089552239,0.6746268656716418,0.05373134328358209
6d97d2e2,0.0,0.0,0.5,0.25,,,,,0.0,0.0,0.5,0.25
6d99dc44,0.5,0.1,0.5,0.1,0.5,0.1,0.5,0.1,,,,
6d9d2de7,0.9672131147540983,0.08196721311475409,1.2295081967213115,0.13114754098360656,0.6666666666666666,0.0,0.6666666666666666,0.0,0.9827586206896551,0.08620689655172414,1.2586206896551724,0.13793103448275862
6daf5e8c,1.2857142857142858,0.14285714285714285,1.2857142857142858,0.0,,,,,1.2857142857142858,0.14285714285714285,1.2857142857142858,0.0
6db7068e,0.7741935483870968,0.08602150537634409,0.8279569892473119,0.06451612903225806,0.8117647058823529,0.09411764705882353,0.8705882352941177,0.058823529411764705,0.375,0.0,0.375,0.125
6dba59e0,1.0,0.11864406779661017,1.1016949152542372,0.13559322033898305,,,,,1.0,0.11864406779661017,1.1016949152542372,0.13559322033898305
6dd8b88c,1.0,0.14285714285714285,1.0,0.42857142857142855,,,,,1.0,0.14285714285714285,1.0,0.42857142857142855
